#Firmware: MS3 1.5.2 release     20211110 12:29GMT (c) JSM/KC ********
PriLevel,SecLevel,Trigger,Sync,ToothTime,Time
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
0.0,0.0,0.0,0.0,0.0,3321.2466
MARK 001
0.0,1.0,0.0,0.0,414.453,3735.6997
1.0,1.0,0.0,0.0,0.082,3735.7817
0.0,1.0,0.0,0.0,0.97,3736.7517
1.0,1.0,0.0,0.0,0.074,3736.8257
0.0,1.0,0.0,0.0,2.823,3739.6487
1.0,1.0,0.0,0.0,0.015,3739.6636
0.0,1.0,0.0,0.0,31.764,3771.4275
1.0,1.0,0.0,0.0,33.871,3805.2986
0.0,1.0,0.0,0.0,24.264,3829.5625
1.0,1.0,0.0,0.0,8.146,3837.7085
0.0,1.0,0.0,0.0,85.965,3923.6736
1.0,1.0,0.0,0.0,39.464,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
0.0,0.0,0.0,0.0,0.0,3963.1377
MARK 002
